type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),eos,color,name,desc
T,09:27:53,52.36000434,4.947955543,10.1,2.5,24.24,222.8,1.052,0.69,,,,
T,09:27:54,52.35999763,4.947947916,9.8,3.3,18.33,214.8,1.053,0.91,,,,
T,09:27:55,52.35999679,4.947936349,10.1,2.9,21,263.2,1.054,0.79,,,,
T,09:27:56,52.35999713,4.947925033,9.8,2.8,21.59,272.8,1.055,0.77,,,,
T,09:27:57,52.35999562,4.947920842,9.7,1.2,50.32,239.5,1.055,0.33,,,,
T,09:27:58,52.35999327,4.94791531,9.8,1.7,36.35,235.2,1.056,0.46,,,,
T,09:27:59,52.35999243,4.947915981,10.1,0.4,160.48,154,1.056,0.1,,,,
T,09:28:00,52.35999076,4.947921932,10.1,1.6,37.35,114.8,1.056,0.45,,,,
T,09:28:01,52.35998933,4.947927045,9.9,1.4,43.55,114.5,1.057,0.38,,,,
T,09:28:02,52.3599895,4.94793484,10.8,1.9,31.36,88,1.057,0.53,,,,
T,09:28:03,52.35999076,4.947940707,9.9,1.5,39.36,70.7,1.058,0.42,,,,
T,09:28:04,52.35999595,4.947946491,10.4,2.5,23.82,34.2,1.058,0.7,,,,
T,09:28:05,52.35999746,4.947945401,10.2,0.7,90.79,336.2,1.058,0.18,,,,
T,09:28:06,52.35999897,4.947945401,10.1,0.6,99.28,0,1.059,0.17,,,,
T,09:28:07,52.35999486,4.947946826,10.7,1.7,35.67,168,1.059,0.47,,,,
T,09:28:08,52.35999134,4.947954118,10,2.3,26.34,128.3,1.06,0.63,,,,
T,09:28:09,52.35998808,4.947963255,10.5,2.6,23.12,120.4,1.06,0.72,,,,
T,09:28:10,52.35998171,4.947973145,10.7,3.5,17.04,136.5,1.061,0.98,,,,
T,09:28:11,52.35997425,4.947981443,10.6,3.6,16.6,145.8,1.062,1,,,,
T,09:28:12,52.3599662,4.947987981,10.8,3.6,16.67,153.6,1.063,1,,,,
T,09:28:13,52.3599641,4.947996363,10.6,2.2,27.02,112.3,1.064,0.62,,,,
T,09:28:14,52.3599558,4.947997704,10.7,3.3,17.96,174.4,1.065,0.93,,,,
T,09:28:15,52.35994591,4.948002901,10.8,4.2,14.42,162.2,1.066,1.16,,,,
T,09:28:16,52.35993728,4.948003069,10.9,3.5,17.35,179.3,1.067,0.96,,,,
T,09:28:17,52.35993049,4.948004577,10.9,2.7,21.86,172.3,1.068,0.76,,,,
T,09:28:18,52.35992387,4.948008014,10.9,2.8,21.56,162.4,1.069,0.77,,,,
T,09:28:19,52.35992018,4.948015725,11.1,2.4,25,128.1,1.069,0.67,,,,
T,09:28:20,52.35991599,4.948018994,10.8,1.9,32.25,154.5,1.07,0.52,,,,
T,09:28:21,52.35991046,4.948019162,10.8,2.2,27.07,178.9,1.07,0.62,,,,
T,09:28:22,52.35990828,4.948023437,11.1,1.4,43.98,129.9,1.071,0.38,,,,
T,09:28:23,52.35990861,4.948028633,10.9,1.3,46.82,84,1.071,0.36,,,,
T,09:28:24,52.35991004,4.948035423,11.1,1.8,34.09,71,1.072,0.49,,,,
T,09:28:25,52.35991155,4.948040955,10.5,1.5,40.4,65.9,1.072,0.41,,,,
T,09:28:26,52.35991415,4.948049253,11,2.3,26.25,62.9,1.073,0.63,,,,
T,09:28:27,52.35991515,4.948056461,10.8,1.8,33.09,77.1,1.073,0.5,,,,
T,09:28:28,52.35991339,4.948064424,11.6,2.1,28.9,109.9,1.074,0.58,,,,
T,09:28:29,52.35990979,4.948061323,11.1,1.6,36.77,207.7,1.074,0.45,,,,
T,09:28:30,52.35990509,4.948060987,11.5,1.9,31.88,182.5,1.075,0.52,,,,
T,09:28:31,52.35990191,4.948065598,10.8,1.7,35.2,138.5,1.075,0.47,,,,
T,09:28:32,52.35990292,4.948065933,11.1,0.4,145.91,11.5,1.075,0.11,,,,
T,09:28:33,52.35989923,4.948068196,10.9,1.6,38.02,159.5,1.076,0.44,,,,
T,09:28:34,52.35989269,4.94807004,10.8,2.7,22.58,170.2,1.076,0.74,,,,
T,09:28:35,52.35988665,4.948072638,11.3,2.5,24,165.3,1.077,0.69,,,,
T,09:28:36,52.35988028,4.948073812,11.2,2.6,23.36,173.6,1.078,0.71,,,,
T,09:28:37,52.3598745,4.948071549,11.2,2.4,25.19,193.4,1.079,0.66,,,,
T,09:28:38,52.35987014,4.948070543,11.2,1.8,34.03,188,1.079,0.49,,,,
T,09:28:39,52.35986352,4.948072806,10.9,2.7,22.14,168.2,1.08,0.75,,,,
T,09:28:40,52.35985992,4.948074985,11,1.5,38.97,159.7,1.08,0.43,,,,
T,09:28:41,52.35985531,4.948072052,10.9,2,30.27,201.2,1.081,0.55,,,,
T,09:28:42,52.35984701,4.948067525,11,3.5,17.12,198.4,1.082,0.97,,,,
T,09:28:43,52.35983687,4.948066352,10.4,4.1,14.73,184,1.083,1.13,,,,
T,09:28:44,52.35982086,4.948062831,11.1,6.5,9.27,187.6,1.085,1.8,,,,
T,09:28:45,52.35980351,4.948057635,11.1,7.1,8.49,190.4,1.087,1.96,,,,
T,09:28:46,52.35978775,4.948055958,11.3,6.3,9.48,183.7,1.088,1.76,,,,
T,09:28:47,52.35977258,4.948051181,10.9,6.2,9.69,190.9,1.09,1.72,,,,
T,09:28:48,52.35975975,4.948042044,11.4,5.6,10.71,203.5,1.092,1.56,,,,
T,09:28:49,52.35974718,4.948031651,11.3,5.6,10.63,206.8,1.093,1.57,,,,
T,09:28:50,52.3597341,4.948024023,11.5,5.6,10.79,199.6,1.095,1.55,,,,
T,09:28:51,52.35972614,4.948017402,11.3,3.6,16.76,206.9,1.096,0.99,,,,
T,09:28:52,52.35971625,4.948007259,11.3,4.7,12.83,212.1,1.097,1.3,,,,
T,09:28:53,52.35970762,4.947999297,11.2,4,15.11,209.4,1.098,1.1,,,,
T,09:28:54,52.35969873,4.947996447,11.2,3.6,16.54,191.1,1.099,1.01,,,,
T,09:28:55,52.35968733,4.947990077,11,4.8,12.43,198.8,1.101,1.34,,,,
T,09:28:56,52.35967426,4.947983958,11.2,5.4,11.01,195.9,1.102,1.51,,,,
T,09:28:57,52.35966202,4.947974235,11,5.5,11.01,205.9,1.104,1.51,,,,
T,09:28:58,52.35965657,4.947962584,11.2,3.6,16.69,232.6,1.105,1,,,,
T,09:28:59,52.35965565,4.947959231,11.4,0.9,66.56,245.8,1.105,0.25,,,,
T,09:29:00,52.35965934,4.947955543,11.4,1.7,34.64,328.6,1.105,0.48,,,,
T,09:29:01,52.35965758,4.947951185,11.2,1.3,46.85,236.5,1.106,0.36,,,,
T,09:29:02,52.35964869,4.947949508,11,3.6,16.75,186.6,1.107,1,,,,
T,09:29:03,52.35963863,4.947947329,11.2,4.1,14.76,187.5,1.108,1.13,,,,
T,09:29:04,52.35962782,4.94794473,11,4.4,13.7,188.3,1.109,1.22,,,,
T,09:29:05,52.35961525,4.947939366,11.3,5.2,11.53,194.6,1.11,1.45,,,,
T,09:29:06,52.35960318,4.947931152,10.7,5.2,11.45,202.6,1.112,1.45,,,,
T,09:29:07,52.35959102,4.947924195,11.4,5.2,11.63,199.3,1.113,1.43,,,,
T,09:29:08,52.35957879,4.94791816,10.9,5.1,11.72,196.8,1.115,1.42,,,,
T,09:29:09,52.35956722,4.94791531,10.8,4.7,12.8,188.6,1.116,1.3,,,,
T,09:29:10,52.35955607,4.947910449,10.9,4.6,12.98,194.9,1.117,1.28,,,,
T,09:29:11,52.35954752,4.947905755,11.7,3.6,16.61,198.5,1.118,1,,,,
T,09:29:12,52.35953881,4.947903408,11.4,3.5,16.95,189.3,1.119,0.98,,,,
T,09:29:13,52.35953093,4.94789972,11.5,3.3,18.27,196,1.12,0.91,,,,
T,09:29:14,52.3595238,4.947894523,11.3,3.1,19.2,204,1.121,0.87,,,,
T,09:29:15,52.35951928,4.947889075,11.9,2.3,26.64,216.3,1.122,0.63,,,,
T,09:29:16,52.3595145,4.947886979,11.5,2,30.28,195,1.122,0.55,,,,
T,09:29:17,52.35950662,4.947887147,11.6,3.2,19.01,179.3,1.123,0.88,,,,
T,09:29:18,52.35949748,4.947882537,12,3.8,15.66,197.1,1.124,1.06,,,,
T,09:29:19,52.35948793,4.94787449,11.4,4.3,13.93,207.2,1.125,1.2,,,,
T,09:29:20,52.35948499,4.947870383,12,1.5,38.76,220.5,1.126,0.43,,,,
T,09:29:21,52.35948114,4.947866695,11.8,1.8,33.52,210.3,1.126,0.5,,,,
T,09:29:22,52.35947946,4.947861917,11.4,1.4,44.43,240.1,1.127,0.38,,,,
T,09:29:23,52.35947636,4.947858481,11.5,1.5,39.97,214.1,1.127,0.42,,,,
T,09:29:24,52.3594725,4.947850686,11.6,2.5,24.41,231,1.128,0.68,,,,
T,09:29:25,52.35946245,4.947844148,11.1,4.3,13.84,201.7,1.129,1.2,,,,
T,09:29:26,52.35945448,4.947838951,11.4,3.4,17.47,201.7,1.13,0.95,,,,
T,09:29:27,52.35944811,4.947836352,11,2.6,22.81,194,1.131,0.73,,,,
T,09:29:28,52.35944032,4.947831323,11.2,3.4,17.87,201.5,1.132,0.93,,,,
T,09:29:29,52.35943445,4.947826043,11.4,2.7,22.36,208.8,1.132,0.75,,,,
T,09:29:30,52.35942967,4.94782202,11.2,2.2,27.86,207.2,1.133,0.6,,,,
T,09:29:31,52.35942515,4.947812297,11.2,3,20.03,232.7,1.134,0.83,,,,
T,09:29:32,52.35941987,4.947801819,11.2,3.3,18.03,230.5,1.135,0.92,,,,
T,09:29:33,52.35941484,4.947794024,11,2.8,21.6,223.4,1.135,0.77,,,,
T,09:29:34,52.35940889,4.947785558,11.1,3.2,18.98,221,1.136,0.88,,,,
T,09:29:35,52.35940143,4.947775835,11,3.8,15.69,218.5,1.137,1.06,,,,
T,09:29:36,52.35939246,4.9477641,11.2,4.6,13.03,218.6,1.139,1.28,,,,
T,09:29:37,52.3593824,4.947754629,11.3,4.7,12.9,209.9,1.14,1.29,,,,
T,09:29:38,52.35937217,4.947750438,11.7,4.2,14.21,194.1,1.141,1.17,,,,
T,09:29:39,52.35936211,4.947740463,11.2,4.7,12.73,211.2,1.142,1.31,,,,
T,09:29:40,52.35935331,4.947729064,11.6,4.5,13.33,218.3,1.144,1.25,,,,
T,09:29:41,52.35934602,4.947720682,11.4,3.6,16.8,215.1,1.145,0.99,,,,
T,09:29:42,52.35933496,4.947713809,11,4.7,12.65,200.8,1.146,1.32,,,,
T,09:29:43,52.35932297,4.947710205,11,4.9,12.29,190.4,1.147,1.36,,,,
T,09:29:44,52.35931266,4.947705846,11.2,4.3,14.06,194.5,1.149,1.19,,,,
T,09:29:45,52.35930269,4.947701236,10.7,4.2,14.45,195.8,1.15,1.15,,,,
T,09:29:46,52.3592959,4.947691262,11.6,3.7,16.4,221.9,1.151,1.02,,,,
T,09:29:47,52.35929028,4.947679527,11.4,3.7,16.43,231.9,1.152,1.01,,,,
T,09:29:48,52.35928433,4.947669469,11.2,3.4,17.49,225.9,1.153,0.95,,,,
T,09:29:49,52.35927436,4.947659997,11.8,4.6,12.98,210.1,1.154,1.28,,,,
T,09:29:50,52.3592586,4.947657315,11.8,6.3,9.45,185.9,1.156,1.76,,,,
T,09:29:51,52.35924787,4.947651113,11.4,4.6,13.16,199.4,1.157,1.27,,,,
T,09:29:52,52.35923546,4.947642395,11.2,5.4,11.09,203.2,1.159,1.5,,,,
T,09:29:53,52.35922524,4.947633091,11.4,4.7,12.8,209.1,1.16,1.3,,,,
T,09:29:54,52.35921493,4.947626973,11.3,4.4,13.65,199.9,1.161,1.22,,,,
T,09:29:55,52.35920487,4.947626637,11.7,4,14.89,181.2,1.162,1.12,,,,
T,09:29:56,52.35919272,4.947623955,11.5,4.9,12.21,187.7,1.164,1.36,,,,
T,09:29:57,52.35917981,4.947623787,11.3,5.2,11.6,180.5,1.165,1.44,,,,
T,09:29:58,52.35916623,4.947614483,10.8,5.9,10.17,202.7,1.167,1.64,,,,
T,09:29:59,52.35915374,4.947608281,11,5.2,11.47,196.9,1.168,1.45,,,,
T,09:30:00,52.35914226,4.947600318,10.8,5,12.01,203,1.169,1.39,,,,
T,09:30:01,52.35913136,4.947595038,11.2,4.6,13.18,196.5,1.171,1.26,,,,
T,09:30:02,52.35911971,4.947595121,10.5,4.7,12.86,179.7,1.172,1.3,,,,
T,09:30:03,52.35910831,4.947595373,11.1,4.6,13.14,179.2,1.173,1.27,,,,
T,09:30:04,52.35909658,4.947597384,11.6,4.7,12.69,174,1.175,1.31,,,,
T,09:30:05,52.35908417,4.947594702,11.2,5,11.97,187.5,1.176,1.39,,,,
T,09:30:06,52.35907143,4.947593613,11.5,5.1,11.74,183,1.177,1.42,,,,
T,09:30:07,52.35905986,4.947584895,11.4,5.1,11.76,204.7,1.179,1.42,,,,
T,09:30:08,52.35904528,4.947577435,10.9,6.1,9.8,197.3,1.181,1.7,,,,
T,09:30:09,52.35903204,4.947571149,11,5.5,10.86,196.2,1.182,1.53,,,,
T,09:30:10,52.35902047,4.947568048,11.5,4.7,12.78,189.3,1.183,1.3,,,,
T,09:30:11,52.35901049,4.947571233,11.6,4.1,14.74,169,1.185,1.13,,,,
T,09:30:12,52.35900303,4.947578022,11.3,3.4,17.54,150.9,1.185,0.95,,,,
T,09:30:13,52.35899231,4.947583806,11.2,4.5,13.26,161.8,1.187,1.26,,,,
T,09:30:14,52.35898208,4.947585566,11.2,4.1,14.57,174,1.188,1.14,,,,
T,09:30:15,52.35896808,4.947585482,11.7,5.6,10.7,180.2,1.189,1.56,,,,
T,09:30:16,52.35895593,4.947586739,11.4,4.9,12.3,176.4,1.191,1.36,,,,
T,09:30:17,52.35894394,4.947588835,11.3,4.8,12.43,173.9,1.192,1.34,,,,
T,09:30:18,52.35892902,4.947591769,11.3,6,9.97,173.2,1.194,1.67,,,,
T,09:30:19,52.35891435,4.947598642,11.3,6.1,9.82,164,1.195,1.7,,,,
T,09:30:20,52.35890396,4.947604425,11.5,4.4,13.64,161.2,1.197,1.22,,,,
T,09:30:21,52.35889365,4.947608616,11.4,4.3,14.1,166.1,1.198,1.18,,,,
T,09:30:22,52.35888586,4.947613813,11.6,3.4,17.79,157.8,1.199,0.94,,,,
T,09:30:23,52.35887479,4.947618255,11.3,4.6,13.15,166.2,1.2,1.27,,,,
T,09:30:24,52.35886423,4.947622362,11.5,4.3,13.8,166.6,1.201,1.21,,,,
T,09:30:25,52.35884789,4.947622446,12.1,6.5,9.16,179.8,1.203,1.82,,,,
T,09:30:26,52.35883154,4.947621608,11.7,6.6,9.16,181.8,1.205,1.82,,,,
T,09:30:27,52.35882115,4.947623452,11.7,4.2,14.33,173.8,1.206,1.16,,,,
T,09:30:28,52.35880648,4.947627559,11.8,6,10.06,170.3,1.208,1.66,,,,
T,09:30:29,52.35879374,4.947642647,11.8,6.3,9.52,144.1,1.21,1.75,,,,
T,09:30:30,52.35878527,4.947655723,12,4.7,12.85,136.7,1.211,1.3,,,,
T,09:30:31,52.35877488,4.947665026,11.9,4.7,12.64,151.3,1.212,1.32,,,,
T,09:30:32,52.35876256,4.947673073,11.9,5.3,11.29,158.3,1.214,1.48,,,,
T,09:30:33,52.35875174,4.947680784,12.6,4.7,12.69,156.5,1.215,1.31,,,,
T,09:30:34,52.35873716,4.947688831,11.9,6.2,9.73,161.4,1.217,1.71,,,,
T,09:30:35,52.35872073,4.947698805,12.6,7,8.55,159.7,1.219,1.95,,,,
T,09:30:36,52.35870707,4.947709618,12.4,6.1,9.87,154.2,1.22,1.69,,,,
T,09:30:37,52.35869173,4.947716743,12.8,6.4,9.39,164.2,1.222,1.77,,,,
T,09:30:38,52.3586748,4.947720347,12.9,6.8,8.77,172.6,1.224,1.9,,,,
T,09:30:39,52.35866156,4.947727136,12.7,5.6,10.79,162.6,1.225,1.54,,,,
T,09:30:40,52.35864781,4.947733004,12.9,5.7,10.54,165.4,1.227,1.58,,,,
T,09:30:41,52.3586354,4.947738871,12.7,5.2,11.6,163.9,1.228,1.44,,,,
T,09:30:42,52.35862618,4.947749348,12.9,4.5,13.34,145.2,1.23,1.25,,,,
T,09:30:43,52.3586209,4.947759407,12.9,3.2,18.46,130.7,1.231,0.9,,,,
T,09:30:44,52.35862233,4.947770219,13.1,2.7,22.12,77.8,1.231,0.75,,,,
T,09:30:45,52.358624,4.947778936,13.3,2.2,26.77,72.5,1.232,0.62,,,,
T,09:30:46,52.35862484,4.947786983,13,2,29.97,80.3,1.233,0.56,,,,
T,09:30:47,52.3586261,4.947798634,13,2.9,20.68,80,1.233,0.81,,,,
T,09:30:48,52.35862476,4.947809027,13.3,2.6,23.03,101.9,1.234,0.72,,,,
T,09:30:49,52.35862325,4.947821097,13.5,3,19.86,101.6,1.235,0.84,,,,
T,09:30:50,52.35861973,4.947840711,13.3,5,11.97,106.4,1.236,1.39,,,,
T,09:30:51,52.35861856,4.947856385,13.4,3.9,15.49,97,1.237,1.08,,,,
T,09:30:52,52.35861981,4.947873065,13.2,4.1,14.56,83,1.239,1.14,,,,
T,09:30:53,52.35862266,4.947891841,13.2,4.7,12.65,76,1.24,1.32,,,,
T,09:30:54,52.35862576,4.947910784,13.5,4.8,12.48,75,1.241,1.34,,,,
T,09:30:55,52.3586287,4.947932325,14.2,5.4,11.09,77.4,1.243,1.5,,,,
T,09:30:56,52.35863691,4.947956465,13.5,6.8,8.86,60.9,1.245,1.88,,,,
T,09:30:57,52.35863959,4.947974151,13.2,4.5,13.43,76.1,1.246,1.24,,,,
T,09:30:58,52.35864395,4.947997285,13.1,5.9,10.11,72.9,1.247,1.65,,,,
T,09:30:59,52.35865049,4.948017569,13.4,5.6,10.67,62.2,1.249,1.56,,,,
T,09:31:00,52.35865753,4.948037015,13.1,5.5,10.83,59.3,1.251,1.54,,,,
T,09:31:01,52.35866181,4.948054701,13.1,4.7,12.87,68.4,1.252,1.3,,,,
T,09:31:02,52.35867371,4.948081188,13.2,8.1,7.45,53.7,1.254,2.24,,,,
T,09:31:03,52.35868486,4.948100718,13.4,6.5,9.16,46.9,1.256,1.82,,,,
T,09:31:04,52.35869651,4.948117984,12.8,6.3,9.52,42.1,1.258,1.75,,,,
T,09:31:05,52.35870514,4.948137347,13.3,5.9,10.21,53.9,1.259,1.63,,,,
T,09:31:06,52.35871386,4.948155535,13.1,5.7,10.59,51.9,1.261,1.57,,,,
T,09:31:07,52.35871042,4.948173724,13.5,4.7,12.85,107.2,1.262,1.3,,,,
T,09:31:08,52.35871176,4.948178418,13.5,1.3,47.23,64.9,1.263,0.35,,,,
T,09:31:09,52.35871746,4.94818395,13.4,2.7,22.59,30.7,1.263,0.74,,,,
T,09:31:10,52.35871704,4.948187889,13.2,1,61.18,99.9,1.264,0.27,,,,
T,09:31:11,52.35871864,4.948192416,12.9,1.3,46.86,60.1,1.264,0.36,,,,
T,09:31:12,52.35871428,4.94819317,12.6,1.8,34.17,174,1.264,0.49,,,,
T,09:31:13,52.35871201,4.948196271,13.1,1.2,50.7,140.1,1.265,0.33,,,,
T,09:31:14,52.35871545,4.948201049,13.2,1.8,33.19,40.3,1.265,0.5,,,,
T,09:31:15,52.35872258,4.94819493,13.2,3.2,18.61,332.3,1.266,0.9,,,,
T,09:31:16,52.3587209,4.948191829,13,1,59.13,228.5,1.266,0.28,,,,
T,09:31:17,52.35871771,4.948194511,13,1.4,41.8,152.8,1.267,0.4,,,,
T,09:31:18,52.35872216,4.948194763,13.2,1.8,33.7,2,1.267,0.49,,,,
T,09:31:19,52.35872367,4.948197948,12.9,1,60.75,52.2,1.268,0.27,,,,
T,09:31:20,52.35872249,4.948201887,13.1,1.1,55.84,116,1.268,0.3,,,,
T,09:31:21,52.35872928,4.948209096,13.6,3.2,18.5,33,1.269,0.9,,,,
T,09:31:22,52.35873833,4.948228542,13.1,6,10.01,52.7,1.27,1.66,,,,
T,09:31:23,52.35875183,4.948246982,13.6,7,8.51,39.8,1.272,1.96,,,,
T,09:31:24,52.35876189,4.948265003,13.9,6,10.03,47.6,1.274,1.66,,,,
T,09:31:25,52.35877488,4.948286545,13,7.4,8.09,45.4,1.276,2.06,,,,
T,09:31:26,52.35878578,4.948307918,13.7,6.8,8.8,50.1,1.278,1.89,,,,
T,09:31:27,52.35879399,4.94833122,13,6.6,9.1,60,1.28,1.83,,,,
T,09:31:28,52.35880019,4.948350247,13.9,5.3,11.35,61.9,1.281,1.47,,,,
T,09:31:29,52.35881,4.948368855,13.7,6,9.96,49.2,1.283,1.67,,,,
T,09:31:30,52.35882006,4.94838587,13.8,5.8,10.34,45.9,1.285,1.61,,,,
T,09:31:31,52.35882919,4.948403053,13.7,5.6,10.75,49,1.286,1.55,,,,
T,09:31:32,52.3588416,4.948418727,13.4,6.3,9.55,37.7,1.288,1.75,,,,
T,09:31:33,52.35885283,4.948430126,13.8,5.3,11.33,31.8,1.289,1.47,,,,
T,09:31:34,52.35886482,4.948443538,13.6,5.8,10.31,34.3,1.291,1.62,,,,
T,09:31:35,52.35887513,4.948456362,13.9,5.2,11.56,37.2,1.292,1.44,,,,
T,09:31:36,52.35888451,4.94846818,13.2,4.7,12.64,37.6,1.294,1.32,,,,
T,09:31:37,52.35889658,4.948487375,13.9,6.7,8.89,44.2,1.296,1.87,,,,
T,09:31:38,52.35891209,4.948510425,13.8,8.4,7.14,42.2,1.298,2.33,,,,
T,09:31:39,52.3589229,4.948526099,13.9,5.8,10.36,41.5,1.3,1.61,,,,
T,09:31:40,52.35893413,4.948541773,13.8,5.9,10.14,40.4,1.301,1.64,,,,
T,09:31:41,52.35894838,4.94855837,13.7,7,8.56,35.4,1.303,1.95,,,,
T,09:31:42,52.3589597,4.948578738,13.8,6.7,8.89,47.7,1.305,1.87,,,,
T,09:31:43,52.35897353,4.948610086,13.6,9.5,6.33,54.2,1.308,2.63,,,,
T,09:31:44,52.35898661,4.948636908,13.6,8.4,7.14,51.4,1.31,2.34,,,,
T,09:31:45,52.35899985,4.948661886,13.5,8.1,7.4,49,1.312,2.25,,,,
T,09:31:46,52.3590167,4.94868611,14.1,9,6.67,41.3,1.315,2.5,,,,
T,09:31:47,52.35903916,4.948716368,13.7,11.7,5.14,39.4,1.318,3.24,,,,
T,09:31:48,52.3590597,4.948738832,13.7,9.9,6.06,33.7,1.321,2.75,,,,
T,09:31:49,52.35908677,4.948762217,13.8,12.3,4.89,27.8,1.324,3.41,,,,
T,09:31:50,52.35910588,4.948773617,13.9,8.2,7.36,20,1.326,2.26,,,,
T,09:31:51,52.35912055,4.948780239,14.4,6.1,9.84,15.4,1.328,1.69,,,,
T,09:31:52,52.35913631,4.948787112,14.4,6.5,9.18,14.9,1.33,1.81,,,,
T,09:31:53,52.35914829,4.948796248,14.5,5.3,11.32,25,1.331,1.47,,,,
T,09:31:54,52.35916221,4.948799768,14.1,5.6,10.64,8.8,1.333,1.57,,,,
T,09:31:55,52.35917361,4.948806642,13.9,4.9,12.33,20.2,1.334,1.35,,,,
T,09:31:56,52.35917755,4.94881385,13.8,2.4,25.32,48.2,1.335,0.66,,,,
T,09:31:57,52.35917637,4.948846707,13.8,8.1,7.43,93.3,1.337,2.24,,,,
T,09:31:58,52.35917595,4.9488742,14.1,6.7,8.9,91.4,1.339,1.87,,,,
T,09:31:59,52.35918601,4.948886353,14.2,5,11.97,36.4,1.34,1.39,,,,
T,09:32:00,52.35918626,4.948889958,13.8,0.9,67.44,83.5,1.341,0.25,,,,
T,09:32:01,52.35919397,4.948902195,13.6,4.3,13.93,44.1,1.342,1.2,,,,
T,09:32:02,52.35920127,4.948919294,13.8,5.1,11.74,55.1,1.343,1.42,,,,
T,09:32:03,52.35920931,4.94893413,14.6,4.9,12.34,48.4,1.345,1.35,,,,
T,09:32:04,52.35921602,4.948935723,13.8,2.7,22.1,8.3,1.345,0.75,,,,
T,09:32:05,52.35922448,4.948952906,13.9,5.4,11.09,51.1,1.347,1.5,,,,
T,09:32:06,52.35923337,4.948959025,13.5,3.9,15.53,22.8,1.348,1.07,,,,
T,09:32:07,52.35924108,4.948952152,13.9,3.5,17.05,331.4,1.349,0.98,,,,
T,09:32:08,52.35924888,4.948950307,14.5,3.2,19.02,351.8,1.35,0.88,,,,
T,09:32:09,52.3592581,4.948954498,14,3.8,15.65,15.5,1.351,1.06,,,,
T,09:32:10,52.35926648,4.94894905,14.1,3.6,16.6,338.3,1.352,1,,,,
T,09:32:11,52.35927771,4.948949302,13.7,4.5,13.33,0.8,1.353,1.25,,,,
T,09:32:12,52.3592876,4.948952906,13.8,4.1,14.78,12.5,1.354,1.13,,,,
T,09:32:13,52.35929372,4.948958354,13.6,2.8,21.49,28.5,1.355,0.78,,,,
T,09:32:14,52.35930101,4.948955337,13.9,3,19.91,345.8,1.356,0.84,,,,
T,09:32:15,52.35930461,4.948966484,13.9,3.1,19.41,62.1,1.357,0.86,,,,
T,09:32:16,52.35931207,4.948978974,14,4.3,14.02,45.6,1.358,1.19,,,,
T,09:32:17,52.35931409,4.948984087,14.4,1.5,40.25,57.2,1.358,0.41,,,,
T,09:32:18,52.35931853,4.948990038,13.9,2.3,26.07,39.3,1.359,0.64,,,,
T,09:32:19,52.35932674,4.948994229,14,3.4,17.4,17.3,1.36,0.96,,,,
T,09:32:20,52.35932808,4.949000934,14,1.7,34.68,71.9,1.36,0.48,,,,
T,09:32:21,52.35933454,4.949010825,13.9,3.5,16.92,43.1,1.361,0.98,,,,
T,09:32:22,52.35934024,4.949019458,14.6,3.1,19.27,42.8,1.362,0.86,,,,
T,09:32:23,52.35934435,4.949030271,13.9,3.1,19.23,58.1,1.363,0.87,,,,
T,09:32:24,52.35934904,4.949042927,13.9,3.6,16.53,58.7,1.364,1.01,,,,
T,09:32:25,52.3593539,4.949054411,14,3.4,17.52,55.3,1.365,0.95,,,,
T,09:32:26,52.3593596,4.949057763,14,2.4,24.72,19.8,1.366,0.67,,,,
T,09:32:27,52.35935918,4.949059021,14.1,0.4,170.9,118.6,1.366,0.1,,,,
T,09:32:28,52.35936287,4.949059859,14.4,1.5,40.23,7.9,1.366,0.41,,,,
T,09:32:29,52.35936983,4.949065056,14.3,3.1,19.58,24.5,1.367,0.85,,,,
T,09:32:30,52.35937511,4.949068828,14.1,2.3,25.99,23.6,1.368,0.64,,,,
T,09:32:31,52.35938232,4.949073019,14.2,3.1,19.58,19.5,1.369,0.85,,,,
T,09:32:32,52.35938609,4.94907897,14.2,2.1,28.56,43.9,1.369,0.58,,,,
T,09:32:33,52.35938542,4.949085591,13.9,1.6,36.45,99.4,1.37,0.46,,,,
T,09:32:34,52.35938743,4.949096907,13.9,2.9,20.76,73.8,1.371,0.8,,,,
T,09:32:35,52.35939539,4.949100343,13.9,3.3,18.19,14.8,1.371,0.92,,,,
T,09:32:36,52.35940503,4.949103193,14.2,3.9,15.29,10.2,1.373,1.09,,,,
T,09:32:37,52.35941174,4.949111575,14.2,3.4,17.74,37.4,1.373,0.94,,,,
T,09:32:38,52.35941442,4.949122975,14.3,3,20.03,68.9,1.374,0.83,,,,
T,09:32:39,52.35941576,4.949135212,14.1,3,19.68,79.8,1.375,0.85,,,,
T,09:32:40,52.35941584,4.949148288,14.1,3.2,18.71,89.4,1.376,0.89,,,,
T,09:32:41,52.35941459,4.949163962,14.3,3.9,15.48,97.5,1.377,1.08,,,,
T,09:32:42,52.3594135,4.949176032,14.1,3,20.05,98.4,1.378,0.83,,,,
T,09:32:43,52.35941568,4.949186258,13.5,2.7,22.59,70.8,1.379,0.74,,,,
T,09:32:44,52.35941643,4.949184749,13.2,0.5,125.59,309.3,1.379,0.13,,,,
T,09:32:45,52.35941685,4.949195813,13.6,2.7,22.07,86.5,1.38,0.76,,,,
T,09:32:46,52.35941844,4.949206794,13.4,2.8,21.68,76.6,1.38,0.77,,,,
