type,time,latitude,longitude,altitude (m),speed (km/h),pace (min/km),course,distance (km),distance_interval (m),color,name,desc
T,14:07:26,52.36167627,4.948526602,-2.6,2.3,26.28,211.4,0.912,0.63,,,
T,14:07:27,52.36167192,4.948520064,-2,2.4,25.31,222.5,0.912,0.66,,,
T,14:07:28,52.36166781,4.948513778,-2,2.3,26.61,223.1,0.913,0.63,,,
T,14:07:29,52.36166261,4.948509252,-2.2,2.4,25.43,208,0.914,0.66,,,
T,14:07:30,52.36165658,4.94850372,-2.4,2.8,21.64,209.2,0.914,0.77,,,
T,14:07:31,52.36165264,4.948499277,-2.6,1.9,31.29,214.6,0.915,0.53,,,
T,14:07:32,52.36165021,4.94849626,-2,1.2,49.06,217.2,0.915,0.34,,,
T,14:07:33,52.36164803,4.948493158,-2.7,1.2,51.82,221,0.916,0.32,,,
T,14:07:34,52.36164669,4.948487878,-2.5,1.4,42.79,247.4,0.916,0.39,,,
T,14:07:35,52.3616404,4.948482094,-2.2,2.9,20.76,209.3,0.917,0.8,,,
T,14:07:36,52.36163529,4.948474467,-2.2,2.8,21.63,222.3,0.918,0.77,,,
T,14:07:37,52.36163076,4.948471365,-2.7,2,30.52,202.7,0.918,0.55,,,
T,14:07:38,52.36162858,4.948469857,-1.9,0.9,63.28,202.9,0.918,0.26,,,
T,14:07:39,52.36162498,4.948467929,-2.2,1.5,39.49,198.1,0.919,0.42,,,
T,14:07:40,52.36161785,4.948465163,-2.6,2.9,20.45,193.3,0.92,0.81,,,
T,14:07:41,52.36161173,4.948461391,-2,2.6,22.9,200.6,0.92,0.73,,,
T,14:07:42,52.36160444,4.948456446,-2.5,3.2,18.97,202.5,0.921,0.88,,,
T,14:07:43,52.36159849,4.94845192,-2.3,2.6,22.82,204.9,0.922,0.73,,,
T,14:07:44,52.36159078,4.948450662,-2.4,3.1,19.33,185.7,0.923,0.86,,,
T,14:07:45,52.36158483,4.94844689,-2.6,2.6,23.46,201.2,0.924,0.71,,,
T,14:07:46,52.36157695,4.948443873,-2.7,3.2,18.51,193.2,0.924,0.9,,,
T,14:07:47,52.36156798,4.948441107,-2,3.7,16.41,190.7,0.925,1.02,,,
T,14:07:48,52.36156052,4.948440604,-2,3,20.06,182.4,0.926,0.83,,,
T,14:07:49,52.3615518,4.948439514,-1.9,3.5,17.13,184.4,0.927,0.97,,,
T,14:07:50,52.3615435,4.94843591,-2.6,3.4,17.44,194.9,0.928,0.96,,,
T,14:07:51,52.36153546,4.948432054,-2.2,3.4,17.86,196.3,0.929,0.93,,,
T,14:07:52,52.36152657,4.948427025,-2.2,3.8,15.93,199.1,0.93,1.05,,,
T,14:07:53,52.36151769,4.948425097,-2.3,3.6,16.71,187.5,0.931,1,,,
T,14:07:54,52.36151291,4.948423253,-2.5,2,30.51,193.3,0.932,0.55,,,
T,14:07:55,52.36150721,4.94842099,-2.3,2.3,25.54,193.6,0.932,0.65,,,
T,14:07:56,52.36150394,4.948417889,-1.9,1.5,39.62,210.1,0.933,0.42,,,
T,14:07:57,52.36149766,4.948414788,-2.3,2.6,22.81,196.8,0.934,0.73,,,
T,14:07:58,52.36149145,4.948408669,-2.3,2.9,20.67,211.1,0.934,0.81,,,
T,14:07:59,52.36148542,4.948402047,-1.9,2.9,20.6,213.8,0.935,0.81,,,
T,14:08:00,52.36147963,4.948393162,-2,3.2,18.87,223.2,0.936,0.88,,,
T,14:08:01,52.36147402,4.948388133,-2.5,2.6,23.39,208.7,0.937,0.71,,,
T,14:08:02,52.36146664,4.948385199,-2.6,3,19.73,193.7,0.938,0.84,,,
T,14:08:03,52.36146078,4.948383691,-2.2,2.4,25.22,188.9,0.938,0.66,,,
T,14:08:04,52.36145508,4.948379416,-1.9,2.5,23.88,204.6,0.939,0.7,,,
T,14:08:05,52.36144703,4.948374974,-2.3,3.4,17.63,198.6,0.94,0.95,,,
T,14:08:06,52.36143756,4.948375141,-2.1,3.8,15.81,179.4,0.941,1.05,,,
T,14:08:07,52.36142297,4.948376566,-2,5.9,10.25,176.6,0.943,1.63,,,
T,14:08:08,52.36140596,4.948375812,-2.3,6.8,8.8,181.6,0.944,1.89,,,
T,14:08:09,52.36139766,4.948366173,-2.5,4.1,14.71,215.4,0.946,1.13,,,
T,14:08:10,52.36138852,4.948358796,-1.9,4.1,14.7,206.2,0.947,1.13,,,
T,14:08:11,52.36137947,4.948354438,-2.1,3.8,15.87,196.4,0.948,1.05,,,
T,14:08:12,52.36136774,4.948352762,-2,4.7,12.72,185,0.949,1.31,,,
T,14:08:13,52.36135801,4.94835075,-1.8,3.9,15.28,187.2,0.95,1.09,,,
T,14:08:14,52.36134796,4.948345302,-2.4,4.2,14.13,198.3,0.951,1.18,,,
T,14:08:15,52.36133765,4.948342368,-2.2,4.2,14.31,189.9,0.953,1.16,,,
T,14:08:16,52.36132884,4.948329544,-2.3,4.7,12.7,221.7,0.954,1.31,,,
T,14:08:17,52.36131359,4.948320072,-2.1,6.5,9.18,200.8,0.956,1.82,,,
T,14:08:18,52.36129934,4.948309176,-1.4,6.3,9.52,205,0.957,1.75,,,
T,14:08:19,52.36128752,4.948298112,-1.5,5.5,11,209.8,0.959,1.52,,,
T,14:08:20,52.36128576,4.948298279,-2.1,0.7,84.95,176.7,0.959,0.2,,,
T,14:08:21,52.36127017,4.948284114,-2,7.1,8.4,209,0.961,1.99,,,
T,14:08:22,52.36126447,4.948280677,-1.6,2.4,24.65,200.2,0.962,0.68,,,
T,14:08:23,52.36125676,4.948275229,-1.6,3.4,17.83,203.3,0.963,0.93,,,
T,14:08:24,52.36124092,4.948265841,-1.4,6.8,8.89,199.9,0.965,1.88,,,
T,14:08:25,52.36122038,4.948256705,-1.6,8.5,7.04,195.2,0.967,2.37,,,
T,14:08:26,52.36120253,4.948247904,-1.4,7.5,8.03,196.8,0.969,2.08,,,
T,14:08:27,52.36119021,4.948245809,-1.4,5,12.09,185.9,0.97,1.38,,,
T,14:08:28,52.36117965,4.948248658,-1.4,4.3,13.99,170.6,0.972,1.19,,,
T,14:08:29,52.36117101,4.948249496,-2,3.5,17.32,176.6,0.973,0.96,,,
T,14:08:30,52.36116204,4.94824715,-1.5,3.6,16.49,189.1,0.974,1.01,,,
T,14:08:31,52.36115492,4.948245054,-1.5,2.9,20.69,190.2,0.974,0.81,,,
T,14:08:32,52.36114679,4.948242875,-1.6,3.3,18.18,189.3,0.975,0.92,,,
T,14:08:33,52.36114402,4.94824606,-1.3,1.4,44.26,144.9,0.976,0.38,,,
T,14:08:34,52.36114117,4.948249748,-1.8,1.5,41.2,141.7,0.976,0.4,,,
T,14:08:35,52.36113866,4.948255196,-1.8,1.7,35.86,127.1,0.977,0.46,,,
T,14:08:36,52.36113539,4.948256286,-1.5,1.3,44.89,168.5,0.977,0.37,,,
T,14:08:37,52.36113296,4.948254777,-1.3,1,57.6,200.8,0.977,0.29,,,
T,14:08:38,52.3611286,4.948250418,-1.9,2,29.31,211.4,0.978,0.57,,,
T,14:08:39,52.36112332,4.948248574,-1.6,2.2,27.74,192,0.978,0.6,,,
T,14:08:40,52.36112131,4.948246563,-1.5,0.9,63.5,211.4,0.979,0.26,,,
T,14:08:41,52.36111871,4.94824715,-1.7,1.1,57.1,172.1,0.979,0.29,,,
T,14:08:42,52.36111611,4.948248658,-1.5,1.1,54.31,160.5,0.979,0.31,,,
T,14:08:43,52.36111435,4.948250251,-1.8,0.8,74.44,151.1,0.979,0.22,,,
T,14:08:44,52.36111326,4.948253939,-1.8,1,59.74,115.8,0.98,0.28,,,
T,14:08:45,52.36111427,4.948254358,-1.7,0.4,144.28,14.3,0.98,0.12,,,
T,14:08:46,52.36111536,4.94826098,-1.7,1.7,35.68,74.9,0.98,0.47,,,
T,14:08:47,52.36111544,4.948261567,-1.8,0.1,406.03,76.8,0.98,0.04,,,
T,14:08:48,52.36111829,4.948263746,-1.6,1.3,47.6,25,0.981,0.35,,,
T,14:08:49,52.36112047,4.94826383,-1.9,0.9,68.71,1.3,0.981,0.24,,,
T,14:08:50,52.36111896,4.948262153,-1.8,0.7,82.08,214.2,0.981,0.2,,,
T,14:08:51,52.36112122,4.948266931,-1.7,1.5,40.5,52.2,0.982,0.41,,,
T,14:08:52,52.36112366,4.948268104,-2.1,1,59.09,16.4,0.982,0.28,,,
T,14:08:53,52.36112106,4.948265422,-1.8,1.2,48.73,212.2,0.982,0.34,,,
T,14:08:54,52.3611229,4.948263913,-1.6,0.8,72.62,333.5,0.982,0.23,,,
T,14:08:55,52.36112231,4.948258214,-1.7,1.4,42.33,260.4,0.983,0.39,,,
T,14:08:56,52.36112156,4.948253604,-1.6,1.2,51.27,255,0.983,0.33,,,
T,14:08:57,52.36111846,4.948250921,-1.7,1.4,42.68,207.8,0.984,0.39,,,
T,14:08:58,52.36111913,4.948248072,-1.7,0.7,80.13,291.1,0.984,0.21,,,
T,14:08:59,52.36111569,4.948245809,-1.5,1.5,40.42,201.9,0.984,0.41,,,
T,14:09:00,52.36111385,4.948243461,-1.5,0.9,64.07,217.9,0.984,0.26,,,
T,14:09:01,52.36111251,4.948240528,-1.6,0.9,66.82,233.2,0.985,0.25,,,
T,14:09:02,52.36110949,4.948238265,-1.1,1.3,45.11,204.6,0.985,0.37,,,
T,14:09:03,52.36110605,4.948235583,-1.1,1.5,39.33,205.5,0.985,0.42,,,
T,14:09:04,52.36110915,4.948233571,-1.8,1.3,44.89,338.4,0.986,0.37,,,
T,14:09:05,52.36111008,4.94823223,-1.4,0.5,121.32,318.4,0.986,0.14,,,
T,14:09:06,52.36111058,4.948228961,-1.2,0.8,72.59,284.1,0.986,0.23,,,
T,14:09:07,52.36111217,4.948224183,-1.4,1.3,44.97,298.6,0.987,0.37,,,
T,14:09:08,52.36111268,4.948221836,-1.2,0.6,98.39,289.3,0.987,0.17,,,
T,14:09:09,52.36111268,4.948226027,-1.7,1,58.38,90,0.987,0.29,,,
T,14:09:10,52.36111058,4.948227452,-1.6,0.9,65.99,157.4,0.987,0.25,,,
T,14:09:11,52.36110781,4.948226279,-2.2,1.1,52.41,194.5,0.988,0.32,,,
T,14:09:12,52.36110387,4.948224686,-1.9,1.6,36.91,193.9,0.988,0.45,,,
T,14:09:13,52.36110094,4.948221669,-1.5,1.4,43.2,212.1,0.988,0.39,,,
T,14:09:14,52.36109876,4.948218651,-1.6,1.1,52.43,220.2,0.989,0.32,,,
T,14:09:15,52.36109801,4.948215131,-1.7,0.9,65.59,250.7,0.989,0.25,,,
T,14:09:16,52.361097,4.94820918,-2.1,1.5,39.63,254.5,0.989,0.42,,,
T,14:09:17,52.36109667,4.948211526,-2.1,0.6,101.52,103.2,0.99,0.16,,,
T,14:09:18,52.36109608,4.948207084,-1.6,1.1,53.83,257.8,0.99,0.31,,,
T,14:09:19,52.36109507,4.948200714,-1.8,1.6,37.19,255.5,0.99,0.45,,,
T,14:09:20,52.36109474,4.948207084,-1.5,1.6,38.26,94.9,0.991,0.44,,,
T,14:09:21,52.36109449,4.948206665,-1.3,0.1,416.97,225.5,0.991,0.04,,,
T,14:09:22,52.3610939,4.948204402,-1.8,0.6,99.54,247,0.991,0.17,,,
T,14:09:23,52.36109306,4.948202809,-1.6,0.5,116.49,229.2,0.991,0.14,,,
T,14:09:24,52.36109306,4.94819887,-1.5,1,62.1,270,0.991,0.27,,,
T,14:09:25,52.36109306,4.948194763,-1.8,1,59.57,270,0.992,0.28,,,
T,14:09:26,52.36109172,4.948192164,-1.7,0.8,71.99,229.8,0.992,0.23,,,
T,14:09:27,52.36108963,4.948191578,-2,0.9,70.45,189.7,0.992,0.24,,,
T,14:09:28,52.36108678,4.948190823,-1.7,1.2,51.88,189.2,0.992,0.32,,,
T,14:09:29,52.36108594,4.948191242,-1.6,0.4,170.87,163,0.993,0.1,,,
T,14:09:30,52.36108828,4.948194595,-2.1,1.2,48.04,41.1,0.993,0.35,,,
T,14:09:31,52.36108854,4.948198199,-1.9,0.9,67.44,83.5,0.993,0.25,,,
T,14:09:32,52.36108703,4.948201217,-1.6,1,62.8,129.3,0.993,0.27,,,
T,14:09:33,52.36108619,4.948204234,-1.4,0.8,73.84,114.5,0.994,0.23,,,
T,14:09:34,52.36108627,4.948208174,-1.4,1,62.06,88,0.994,0.27,,,
T,14:09:35,52.3610846,4.948207419,-1.2,0.7,86.14,195.4,0.994,0.19,,,
T,14:09:36,52.36108275,4.94820985,-1.3,0.9,63.21,141.2,0.994,0.26,,,
T,14:09:37,52.36108124,4.948214628,-1.1,1.3,45.51,117.3,0.995,0.37,,,
T,14:09:38,52.36108158,4.948208174,-1.4,1.6,37.77,274.9,0.995,0.44,,,
T,14:09:39,52.36108317,4.948207755,-1.2,0.6,92.85,350.9,0.995,0.18,,,
T,14:09:40,52.36108309,4.948205408,-1.6,0.6,104.07,266.7,0.996,0.16,,,
T,14:09:41,52.361082,4.948202893,-1.6,0.8,79.41,234.6,0.996,0.21,,,
T,14:09:42,52.36108334,4.948201217,-0.7,0.7,88.69,322.6,0.996,0.19,,,
T,14:09:43,52.36108074,4.948201887,-0.7,1.1,56.94,171,0.996,0.29,,,
T,14:09:44,52.36107848,4.948201803,-1.2,0.9,66.17,181.3,0.996,0.25,,,
T,14:09:45,52.36107638,4.948200965,-0.8,0.9,69.43,193.7,0.997,0.24,,,
T,14:09:46,52.36107705,4.94819996,-1.2,0.4,164.53,317.5,0.997,0.1,,,
T,14:09:47,52.36107621,4.948198367,-0.7,0.5,116.49,229.2,0.997,0.14,,,
T,14:09:48,52.36107638,4.948196607,-1.4,0.4,137.34,278.9,0.997,0.12,,,
T,14:09:49,52.36107546,4.948196271,-1.1,0.4,158.55,192.5,0.997,0.11,,,
T,14:09:50,52.36107512,4.948196188,-0.9,0.1,441.69,188.7,0.997,0.04,,,
T,14:09:51,52.36107496,4.948196271,-0.5,0.1,854.07,163,0.997,0.02,,,
T,14:09:52,52.36107588,4.948198283,-1,0.6,97.36,53.1,0.997,0.17,,,
T,14:09:53,52.3610742,4.948198283,-1.3,0.7,89.35,180,0.998,0.19,,,
T,14:09:54,52.36106984,4.948201384,-1.5,1.9,31.5,156.5,0.998,0.53,,,
T,14:09:55,52.36106649,4.948201971,-1.7,1.4,44.42,173.9,0.998,0.38,,,
T,14:09:56,52.36106163,4.948201803,-0.9,1.9,30.8,181.2,0.999,0.54,,,
T,14:09:57,52.36105635,4.948198702,-1.2,2.2,26.69,199.7,1,0.62,,,
T,14:09:58,52.36105207,4.948195685,-1,1.9,32.16,203.3,1,0.52,,,
T,14:09:59,52.36104646,4.948195852,-0.7,2.2,26.67,179,1.001,0.62,,,
T,14:10:00,52.36104076,4.948193003,-0.5,2.4,25.13,197,1.001,0.66,,,
T,14:10:01,52.36103498,4.948192835,-0.8,2.3,25.89,181,1.002,0.64,,,
T,14:10:02,52.3610333,4.948191578,-0.6,0.7,81.2,204.6,1.002,0.21,,,
T,14:10:03,52.36103104,4.948188811,-1.1,1.1,52.99,216.7,1.003,0.31,,,
T,14:10:04,52.36102777,4.948185375,-1.3,1.6,38.53,212.7,1.003,0.43,,,
T,14:10:05,52.36102517,4.948181855,-0.7,1.4,44.37,219.6,1.003,0.38,,,
T,14:10:06,52.36102198,4.948177747,-1,1.6,36.91,218.2,1.004,0.45,,,
T,14:10:07,52.36101922,4.948172886,-1.3,1.6,36.86,227,1.004,0.45,,,
T,14:10:08,52.36100991,4.948172718,-1.1,3.7,16.1,180.6,1.005,1.04,,,
T,14:10:09,52.36100421,4.948173221,-0.5,2.3,26.24,176.9,1.006,0.64,,,
T,14:10:10,52.36099893,4.948174646,-0.9,2.1,27.98,170.6,1.007,0.6,,,
T,14:10:11,52.36099474,4.948172383,-1.3,1.8,33.93,198.3,1.007,0.49,,,
T,14:10:12,52.36099038,4.948169198,-1.4,1.9,31.37,204,1.008,0.53,,,
T,14:10:13,52.36098753,4.948167186,-0.8,1.2,48.25,203.3,1.008,0.35,,,
T,14:10:14,52.36098267,4.948164504,-0.9,2.1,29.19,198.6,1.009,0.57,,,
T,14:10:15,52.36097546,4.948167354,-0.8,3,20.2,166.4,1.009,0.83,,,
T,14:10:16,52.36096666,4.948170287,-1.1,3.6,16.67,168.5,1.01,1,,,
T,14:10:17,52.36095954,4.948171545,-1,2.9,20.9,173.8,1.011,0.8,,,
T,14:10:18,52.36095023,4.948168527,-0.8,3.8,15.79,191.2,1.012,1.06,,,
T,14:10:19,52.36094235,4.948165594,-0.9,3.2,18.53,192.8,1.013,0.9,,,
T,14:10:20,52.36093372,4.94815981,-0.6,3.7,16.05,202.2,1.014,1.04,,,
T,14:10:21,52.36092777,4.948155871,-0.8,2.6,23.33,202,1.015,0.71,,,
T,14:10:22,52.36091998,4.948152518,-0.7,3.2,18.58,194.7,1.016,0.9,,,
T,14:10:23,52.36091017,4.948147908,-0.5,4.1,14.68,196,1.017,1.14,,,
T,14:10:24,52.36089885,4.948139107,-1.2,5,11.95,205.4,1.018,1.39,,,
T,14:10:25,52.36088838,4.948132234,-0.6,4.5,13.27,201.8,1.02,1.26,,,
T,14:10:26,52.36087807,4.948129216,-0.8,4.2,14.3,190.1,1.021,1.17,,,
T,14:10:27,52.36086734,4.948125444,-0.9,4.4,13.65,192.1,1.022,1.22,,,
T,14:10:28,52.36086013,4.948116895,-1.2,3.6,16.81,215.9,1.023,0.99,,,
T,14:10:29,52.36085258,4.948110273,-1.2,3.4,17.49,208.2,1.024,0.95,,,
T,14:10:30,52.36084269,4.948101221,-1.1,4.5,13.21,209.2,1.025,1.26,,,
T,14:10:31,52.36083104,4.948094515,-0.9,4.9,12.13,199.4,1.027,1.37,,,
T,14:10:32,52.36082015,4.948091079,-1.3,4.4,13.5,190.9,1.028,1.23,,,
T,14:10:33,52.36080917,4.948078003,-1.2,5.4,11.02,216,1.029,1.51,,,
T,14:10:34,52.36079953,4.948071213,-1,4.2,14.27,203.3,1.03,1.17,,,
T,14:10:35,52.36078913,4.948072471,-0.8,4.2,14.37,175.8,1.032,1.16,,,
T,14:10:36,52.3607784,4.948067274,-1,4.5,13.38,196.5,1.033,1.25,,,
T,14:10:37,52.36076633,4.948070878,-0.8,4.9,12.21,169.7,1.034,1.37,,,
T,14:10:38,52.36075502,4.948071632,-0.7,4.5,13.23,177.7,1.035,1.26,,,
T,14:10:39,52.3607422,4.948071297,-0.8,5.1,11.68,180.9,1.037,1.43,,,
T,14:10:40,52.36072937,4.948062496,-0.6,5.6,10.77,202.7,1.038,1.55,,,
T,14:10:41,52.36071571,4.948061574,-1,5.5,10.95,182.4,1.04,1.52,,,
T,14:10:42,52.36070263,4.948060149,-0.7,5.2,11.43,183.8,1.041,1.46,,,
T,14:10:43,52.36069216,4.948061323,-0.5,4.2,14.26,176.1,1.043,1.17,,,
T,14:10:44,52.36068067,4.948067525,-1,4.8,12.38,161.7,1.044,1.35,,,
T,14:10:45,52.36067413,4.948069453,-0.9,2.7,22.55,169.8,1.045,0.74,,,
T,14:10:46,52.36066324,4.948070962,-1,4.4,13.7,175.2,1.046,1.22,,,
T,14:10:47,52.36065276,4.948071046,-0.7,4.2,14.3,179.7,1.047,1.17,,,
T,14:10:48,52.36064547,4.948068615,-0.9,3,20.12,191.5,1.048,0.83,,,
T,14:10:49,52.36063826,4.948069537,-0.7,2.9,20.72,175.5,1.049,0.8,,,
T,14:10:50,52.36062921,4.948068615,-0.7,3.6,16.51,183.6,1.05,1.01,,,
T,14:10:51,52.36061982,4.948064592,-0.9,3.9,15.43,194.7,1.051,1.08,,,
T,14:10:52,52.360607,4.948060736,-1.3,5.2,11.49,190.4,1.052,1.45,,,
T,14:10:53,52.36059291,4.948053192,-0.8,5.9,10.11,198.1,1.054,1.65,,,
T,14:10:54,52.3605769,4.948041374,-0.9,7,8.53,204.3,1.056,1.95,,,
T,14:10:55,52.36056215,4.948033579,-0.5,6.2,9.66,197.9,1.058,1.73,,,
T,14:10:56,52.36054824,4.948034501,-0.9,5.6,10.76,177.7,1.059,1.55,,,
T,14:10:57,52.36053709,4.948040871,-0.5,4.7,12.68,160.8,1.06,1.31,,,
T,14:10:58,52.36052787,4.94804238,-0.7,3.7,16.16,174.3,1.061,1.03,,,
T,14:10:59,52.36051354,4.948042799,-0.6,5.7,10.45,179,1.063,1.6,,,
T,14:11:00,52.36050155,4.948043637,-0.1,4.8,12.48,177.6,1.064,1.33,,,
T,14:11:01,52.36049124,4.948040871,-0.4,4.2,14.34,189.3,1.066,1.16,,,
T,14:11:02,52.36048529,4.948035926,-0.6,2.7,22.43,206.9,1.066,0.74,,,
T,14:11:03,52.36047649,4.948033327,-0.3,3.6,16.75,190.2,1.067,1,,,
T,14:11:04,52.36046777,4.948033579,-0.5,3.5,17.18,179,1.068,0.97,,,
T,14:11:05,52.36045905,4.948039697,-0.2,3.8,15.79,156.8,1.069,1.06,,,
T,14:11:06,52.36044631,4.948042883,-0.1,5.2,11.62,171.3,1.071,1.43,,,
T,14:11:07,52.36043458,4.948047996,-0.1,4.9,12.33,165.1,1.072,1.35,,,
T,14:11:08,52.36042502,4.948051432,-0.2,3.9,15.31,167.6,1.073,1.09,,,
T,14:11:09,52.36041664,4.948058305,-0.6,3.8,15.97,153.4,1.074,1.04,,,
T,14:11:10,52.36040784,4.948068531,-0.2,4.3,13.87,144.6,1.075,1.2,,,
T,14:11:11,52.36040256,4.948073728,0.2,2.5,24.3,149,1.076,0.69,,,
T,14:11:12,52.36039845,4.94808102,-0.1,2.4,24.69,132.7,1.077,0.68,,,
T,14:11:13,52.36039435,4.948089318,-0.2,2.6,22.93,129,1.078,0.73,,,
T,14:11:14,52.36039124,4.948098036,-0.3,2.5,24.27,120.2,1.078,0.69,,,
T,14:11:15,52.36038781,4.948106837,0,2.6,23.44,122.6,1.079,0.71,,,
T,14:11:16,52.36038588,4.948114967,-0.1,2.1,28.06,111.2,1.08,0.59,,,
T,14:11:17,52.36038412,4.948123265,-0.2,2.2,27.86,109.2,1.08,0.6,,,
T,14:11:18,52.36038244,4.948134078,0.1,2.7,21.93,104.2,1.081,0.76,,,
T,14:11:19,52.36037917,4.948138855,-0.7,1.8,34.15,138.2,1.081,0.49,,,
T,14:11:20,52.36037842,4.948139023,-0.2,0.3,196.73,172.3,1.081,0.08,,,
T,14:11:21,52.3603801,4.948140951,-1.1,0.8,73.06,35.1,1.082,0.23,,,
T,14:11:22,52.36037993,4.948139274,-0.4,0.4,144.03,260.7,1.082,0.12,,,
T,14:11:23,52.3603806,4.948135922,-0.3,0.9,69.36,288.1,1.082,0.24,,,
T,14:11:24,52.36038261,4.948127959,-0.7,2.1,28.4,292.5,1.083,0.59,,,
T,14:11:25,52.36037649,4.948137514,-0.3,3.4,17.69,136.4,1.084,0.94,,,
T,14:11:26,52.36037524,4.948141286,-0.1,1.1,56.97,118.6,1.084,0.29,,,
T,14:11:27,52.36037348,4.948142963,-0.6,0.8,73.51,149.8,1.084,0.23,,,
T,14:11:28,52.36037213,4.948140448,-0.8,0.8,73.36,228.9,1.084,0.23,,,
T,14:11:29,52.36037222,4.948146148,-0.6,1.4,42.91,88.6,1.085,0.39,,,
T,14:11:30,52.3603713,4.948147992,-0.8,0.6,102.76,129.3,1.085,0.16,,,
T,14:11:31,52.36037029,4.948149668,-1.1,0.6,104.23,134.5,1.085,0.16,,,
T,14:11:32,52.36036979,4.948151177,-1.1,0.4,142.42,118.6,1.085,0.12,,,
T,14:11:33,52.36036928,4.948152937,-0.7,0.5,125.95,115.1,1.085,0.13,,,
T,14:11:34,52.36037079,4.948154949,-0.7,0.8,76.91,39.2,1.085,0.22,,,
T,14:11:35,52.3603718,4.948157044,-0.4,0.7,91.88,51.8,1.086,0.18,,,
T,14:11:36,52.36037113,4.948155619,-0.4,0.4,136.12,232.4,1.086,0.12,,,
T,14:11:37,52.36036828,4.948152686,-0.5,1.3,44.46,212.2,1.086,0.37,,,
T,14:11:38,52.36036652,4.948149165,-0.5,1.1,53.83,230.7,1.086,0.31,,,
T,14:11:39,52.36036325,4.94814313,-0.8,2,30.36,228.4,1.087,0.55,,,
T,14:11:40,52.36035872,4.94813567,-0.6,2.6,23.29,225.2,1.088,0.72,,,
T,14:11:41,52.36035562,4.948129552,-0.4,1.9,30.8,230.3,1.088,0.54,,,
T,14:11:42,52.3603516,4.948122343,-0.6,2.4,25.08,227.6,1.089,0.66,,,
T,14:11:43,52.36034682,4.948114716,-0.4,2.7,22.42,224.3,1.09,0.74,,,
T,14:11:44,52.36033944,4.948105831,-0.6,3.7,16.34,216.3,1.091,1.02,,,
T,14:11:45,52.36033358,4.948090324,-0.6,4.5,13.42,238.2,1.092,1.24,,,
T,14:11:46,52.36032654,4.948082613,-0.7,3.4,17.67,213.8,1.093,0.94,,,
T,14:11:47,52.36032042,4.948074985,-0.4,3.1,19.46,217.3,1.094,0.86,,,
T,14:11:48,52.36031455,4.948066771,-0.5,3.1,19.38,220.5,1.095,0.86,,,
T,14:11:49,52.36030969,4.948061826,-0.6,2.3,26.15,211.8,1.095,0.64,,,
T,14:11:50,52.36030282,4.948055539,-0.5,3.2,19.01,209.2,1.096,0.88,,,
T,14:11:51,52.3603003,4.9480459,-0.6,2.6,23.35,246.9,1.097,0.71,,,
T,14:11:52,52.36029686,4.948038608,0,2.3,26.59,232.3,1.097,0.63,,,
T,14:11:53,52.36029469,4.948028214,-0.4,2.7,22.27,251.1,1.098,0.75,,,
T,14:11:54,52.36029041,4.948020922,-0.4,2.5,24.23,226.2,1.099,0.69,,,
T,14:11:55,52.36028823,4.948014468,-0.9,1.8,33.19,241.1,1.099,0.5,,,
T,14:11:56,52.36028706,4.948009942,-0.1,1.2,49.77,247,1.1,0.33,,,
T,14:11:57,52.36028714,4.948005499,-0.9,1.1,55.04,271.8,1.1,0.3,,,
T,14:11:58,52.36028186,4.948014971,-0.4,3.1,19.1,132.4,1.101,0.87,,,
T,14:11:59,52.36027566,4.948020335,-0.4,2.8,21.34,152.2,1.102,0.78,,,
T,14:12:00,52.36026962,4.948022766,-1.1,2.5,24.1,166.2,1.102,0.69,,,
T,14:12:01,52.36026594,4.948021425,-0.8,1.5,39.64,192.5,1.103,0.42,,,
T,14:12:02,52.36026535,4.948024107,-0.3,0.7,85.89,109.7,1.103,0.19,,,
T,14:12:03,52.36026594,4.948014887,-0.7,2.3,26.39,275.9,1.104,0.63,,,
T,14:12:04,52.36026577,4.948010277,-0.5,1.1,52.98,266.6,1.104,0.31,,,
T,14:12:05,52.36026208,4.948005667,-0.7,1.9,32.25,217.4,1.104,0.52,,,
T,14:12:06,52.36025764,4.948006421,-0.2,1.8,33.54,174.1,1.105,0.5,,,
T,14:12:07,52.3602511,4.948005499,-0.7,2.6,22.82,184.9,1.106,0.73,,,
T,14:12:08,52.3602433,4.948002398,-0.9,3.2,18.67,193.7,1.107,0.89,,,
T,14:12:09,52.36023501,4.947998961,-1.2,3.4,17.5,194.2,1.108,0.95,,,
T,14:12:10,52.36023014,4.947998794,-0.8,1.9,30.8,181.2,1.108,0.54,,,
T,14:12:11,52.36022453,4.947996531,-0.4,2.3,25.89,193.8,1.109,0.64,,,
T,14:12:12,52.36021439,4.947998542,-1,4.1,14.66,173.1,1.11,1.14,,,
T,14:12:13,52.36020818,4.947996279,-0.9,2.5,23.57,192.6,1.111,0.71,,,
T,14:12:14,52.36020005,4.947992507,-0.7,3.4,17.72,195.8,1.111,0.94,,,
T,14:12:15,52.36019796,4.94799586,-0.8,1.2,51.06,135.7,1.112,0.33,,,
T,14:12:16,52.36019544,4.947997788,-0.8,1.1,53.92,154.9,1.112,0.31,,,
T,14:12:17,52.36018949,4.948000889,-0.5,2.5,23.98,162.3,1.113,0.7,,,
T,14:12:18,52.36018564,4.948000051,-0.4,1.6,38.51,187.6,1.113,0.43,,,
